144898854,1,6,C,1,3973,1,A,1,1026,5,B,1,687,6,C,1,732,1,A,1,802,6,C,1,634,5,B,1,848,1,A,1,1383,5,B,1,964,6,C,1,603,1,A,1,768,6,C,1,5647,5,B,1,802,1,A,1,900,6,C,1,1898,5,B,1,1066,1,A,1,1096,6,C,1,888,1,A,1,895,5,B,1,1390,1,A,1,1266,6,C,1,1150,5,B,1,600,6,C,1,1864,5,B,1,885,1,A,1,800,6,C,1,793,5,B,1,1256,1,A,1,1081,5,B,1,1135,1,A,1,985,5,B,1,650,1,A,1,685,6,C,1,1116,1,A,1,1148,5,B,1,1193,6,C,1,770,1,A,1,872,6,C,1,1175,5,B,0,843,1,A,1,1197,6,C,0,1111,5,B,1,1055,6,C,1,914,1,A,1,1119,5,B,1,1012,6,C,1,737,5,B,0,1154,6,C,1,2129,1,A,1,1170,5,B,1,1681,6,C,1,1868,1,A,1,931,6,C,1,550,5,B,1,900,1,A,1,634,5,B,1,1265,6,C,1,1118,1,A,1,800,5,B,1,1150,2,E,2,4101,2,E,1,1165,2,E,1,1155,2,E,0,1677,2,E,undefined,4585,4,B,undefined,5099,4,B,3,2202,4,B,2,2015,4,B,2,2632,7,D,5,4085,7,D,4,3100,7,D,4,1633,7,D,4,1649,0,A,-2,4673,0,A,-3,16378,0,A,-3,1208,0,A,-2,1282,2,E,1,4250,4,B,2,1901,7,D,1,2186,0,A,1,2114,f,30,black,4,2,1,2
469767998,1,6,B,0,14460,7,A,1,10069,3,C,0,14589,7,A,1,1558,6,B,1,2202,7,A,1,1285,3,C,1,3616,6,B,1,1365,3,C,1,1417,6,B,1,1934,7,A,1,2281,3,C,1,1186,6,B,1,1235,7,A,1,1399,6,B,1,3719,7,A,1,1232,6,B,1,959,7,A,1,7329,3,C,1,1096,7,A,1,1112,6,B,1,8867,3,C,1,1032,7,A,1,1266,3,C,1,2250,6,B,1,1983,7,A,1,1199,3,C,1,952,6,B,1,1320,3,C,1,1063,7,A,1,1081,6,B,1,1269,3,C,1,1199,6,B,1,1235,3,C,1,949,7,A,1,2782,6,B,1,764,3,C,1,1186,7,A,1,1193,3,C,1,1441,6,B,1,3983,7,A,1,1017,6,B,1,1380,3,C,1,886,7,A,1,7800,6,B,1,967,3,C,1,1146,7,A,1,953,6,B,1,748,3,C,1,1218,7,A,1,1343,3,C,1,1093,6,B,1,947,7,A,1,884,6,B,1,1283,3,C,1,848,7,A,1,1253,3,C,1,1048,6,B,1,1053,7,A,1,1197,3,C,1,973,5,B,-2,9751,5,B,-1,7231,5,B,2,7953,5,B,2,4332,5,B,undefined,3481,6,A,-2,3235,6,A,-2,4551,6,A,3,4347,6,A,2,1900,1,D,-1,5567,1,D,-1,1968,1,D,1,2524,1,D,1,2426,3,E,0,3266,3,E,-1,1786,3,E,2,2298,3,E,2,1482,5,B,-2,5307,6,A,-3,4193,1,D,-3,3249,3,E,-1,2800,m,55,caucasian,1,1,4,1
441018704,2,3,C,1,5076,2,B,1,3132,3,C,1,2007,4,A,1,1476,2,B,1,4257,3,C,1,1185,2,B,1,1416,3,C,1,1438,4,A,1,1431,2,B,1,2688,3,C,1,852,4,A,1,1180,3,C,1,1043,2,B,1,1172,4,A,1,1996,2,B,1,903,3,C,1,1740,4,A,1,961,2,B,1,1056,3,C,1,1346,4,A,1,946,2,B,1,1124,3,C,1,1429,4,A,1,1718,3,C,1,1174,2,B,1,1014,4,A,1,1174,2,B,1,1062,3,C,1,1317,4,A,1,1029,3,C,1,1095,2,B,1,872,4,A,1,1612,3,C,1,1680,2,B,1,1019,4,A,1,1002,3,C,1,842,4,A,1,923,2,B,1,698,4,A,1,2174,3,C,1,1228,2,B,1,1317,3,C,1,1164,2,B,1,896,4,A,1,1492,3,C,1,1131,2,B,1,1223,4,A,1,1394,2,B,1,2326,4,A,1,1238,2,B,1,1199,4,A,1,1530,3,C,1,1170,4,A,1,720,2,B,1,958,3,C,1,1157,4,A,1,1006,3,C,1,860,2,B,1,870,4,A,1,819,3,A,-2,4551,3,A,-5,4402,3,A,2,5448,3,A,4,7204,3,A,undefined,2293,1,B,0,5831,1,B,-2,2304,1,B,1,3391,1,B,3,1851,4,D,1,3588,4,D,-2,2686,4,D,2,2549,4,D,2,3233,8,E,2,4289,8,E,-1,2271,8,E,1,1594,8,E,2,2296,3,A,1,6437,1,B,1,3399,4,D,3,2125,8,E,2,1805,m,26,White American,0,3,3,2
273148866,2,9,C,1,4412,1,B,1,2508,9,C,1,1387,1,B,1,1179,5,A,1,2033,9,C,1,1482,1,B,1,2789,5,A,1,1293,1,B,1,1862,5,A,1,1196,1,B,1,1088,5,A,1,1279,9,C,1,1572,5,A,1,1206,1,B,1,1156,9,C,1,1253,5,A,1,1083,9,C,1,1088,1,B,1,1178,5,A,1,1393,9,C,1,1159,1,B,1,980,9,C,1,1163,5,A,1,1283,1,B,1,1202,9,C,1,1132,1,B,1,1498,9,C,1,1144,5,A,1,943,1,B,1,1128,9,C,1,1342,5,A,1,1403,9,C,1,1215,1,B,1,1272,5,A,1,1062,1,B,1,1245,9,C,1,1379,5,A,1,1705,1,B,1,1293,9,C,1,1086,5,A,1,1155,1,B,1,1190,9,C,1,1164,5,A,1,1407,9,C,1,1188,1,B,1,2563,5,A,1,1119,1,B,1,1311,9,C,1,1243,5,A,1,1175,9,C,1,1267,1,B,1,1313,5,A,1,1073,9,C,1,1092,1,B,1,1079,5,A,1,1684,9,C,1,1175,5,A,0,1454,1,B,1,2956,5,A,1,1169,2,E,1,10971,2,E,1,7639,2,E,-2,10203,2,E,1,5424,2,E,undefined,3775,1,D,3,8077,1,D,3,7542,1,D,2,3155,1,D,2,9146,0,B,-4,6735,0,B,-3,2973,0,B,5,5139,0,B,5,4140,4,A,1,5631,4,A,3,5276,4,A,-2,2601,4,A,0,2404,2,E,2,5509,1,D,2,2120,0,B,-4,2098,4,A,3,3251,m,34,Caucasian,11,6,6,7
491755595,2,5,A,1,7402,1,C,1,3315,2,B,1,1900,5,A,1,1513,2,B,1,912,5,A,1,1113,2,B,1,2509,5,A,1,1570,1,C,1,1433,5,A,1,1087,2,B,1,6465,1,C,1,2172,5,A,1,1658,1,C,1,1193,2,B,1,2581,5,A,1,4115,1,C,1,1449,2,B,1,1930,1,C,1,1402,5,A,1,1450,2,B,1,1786,1,C,1,2171,2,B,1,3090,1,C,1,2581,5,A,1,1104,2,B,1,1649,1,C,1,1223,5,A,1,4425,1,C,1,1906,2,B,1,2315,5,A,1,3371,2,B,1,1497,1,C,1,904,5,A,1,7102,2,B,0,4833,1,C,1,2308,5,A,1,1176,2,B,1,1939,1,C,1,1233,5,A,1,993,1,C,1,2690,2,B,1,1624,5,A,1,822,2,B,1,1228,1,C,1,1432,5,A,1,1483,1,C,1,1463,2,B,1,1298,5,A,1,936,1,C,1,1621,2,B,1,1393,5,A,1,1607,1,C,1,4336,5,A,1,3166,2,B,1,1138,5,A,1,1401,1,C,1,1168,2,B,1,1502,1,C,1,1643,2,B,1,1116,5,D,-2,4054,5,D,-2,5621,5,D,0,6273,5,D,0,2161,5,D,undefined,3037,1,B,1,6819,1,B,1,2319,1,B,1,2758,1,B,1,2753,7,E,2,4869,7,E,1,3036,7,E,1,2124,7,E,1,2476,4,A,1,4528,4,A,1,3562,4,A,2,3562,4,A,2,1963,5,D,-5,4525,1,B,-5,2993,7,E,-5,2730,4,A,-5,3485,f,33,caucasian,2,1,4,1
918382288,2,9,B,1,7003,7,C,1,2569,3,A,1,7760,9,B,1,1500,7,C,1,3206,9,B,1,1160,7,C,1,1899,3,A,1,1436,9,B,1,1297,7,C,1,1665,3,A,1,1449,7,C,1,4827,9,B,1,1750,3,A,1,1409,9,B,1,1153,7,C,1,1569,3,A,1,3250,9,B,1,1349,7,C,1,1343,3,A,1,1097,9,B,1,1296,7,C,1,1432,3,A,1,1548,7,C,1,1299,9,B,1,1601,3,A,1,3560,9,B,1,1940,7,C,1,4322,3,A,1,2709,7,C,1,6070,9,B,1,1280,3,A,1,1400,7,C,1,1615,9,B,1,1518,3,A,1,832,7,C,1,1366,3,A,1,1489,9,B,1,1166,3,A,1,932,7,C,1,764,9,B,1,852,7,C,1,1266,9,B,1,1311,3,A,1,1423,7,C,1,867,9,B,1,1366,3,A,1,1648,9,B,1,955,3,A,1,1495,9,B,1,1584,3,A,1,3851,7,C,1,2079,3,A,1,1415,9,B,1,1715,7,C,1,1117,3,A,1,1330,7,C,1,2085,9,B,1,1217,3,A,1,1020,7,C,1,2247,5,E,-3,11178,5,E,-3,6685,5,E,2,11051,5,E,5,5080,5,E,undefined,4598,2,A,4,4751,2,A,3,4880,2,A,0,3368,2,A,0,4568,1,D,4,5146,1,D,5,3899,1,D,-2,5579,1,D,0,2794,8,B,-1,5625,8,B,-2,4200,8,B,1,4182,8,B,3,2402,5,E,5,7530,2,A,5,3406,1,D,3,4597,8,B,4,2378,m,30,Hispanic,6,3,3,2
694415120,0,1,C,1,28027,3,A,0,3422,7,B,1,2286,1,C,1,2079,7,B,0,761,1,C,0,606,3,A,0,951,7,B,1,1111,1,C,1,1752,3,A,1,2087,1,C,1,1247,7,B,1,1143,3,A,1,1073,7,B,1,2034,1,C,1,1947,3,A,1,1821,7,B,1,655,1,C,1,2224,3,A,1,1471,7,B,1,855,1,C,1,1319,3,A,1,1127,1,C,1,9000,7,B,1,912,3,A,1,824,7,B,1,1784,1,C,1,863,3,A,1,1135,1,C,1,1559,7,B,1,1144,3,A,0,1544,1,C,1,3056,7,B,1,6335,3,A,1,1159,1,C,1,1160,3,A,1,1129,7,B,1,1621,3,A,1,1191,1,C,1,1463,7,B,1,2223,1,C,1,1176,7,B,1,1472,3,A,1,1576,1,C,1,824,7,B,1,1576,3,A,1,1679,7,B,1,814,3,A,1,615,7,B,1,5136,3,A,1,1934,1,C,1,1155,3,A,1,1236,7,B,1,736,1,C,0,1279,3,A,0,872,1,C,1,936,7,B,1,1328,3,A,1,1463,1,C,1,1039,7,B,1,1335,4,D,5,10807,4,D,3,8920,4,D,3,11655,4,D,2,5657,4,D,undefined,4411,7,E,1,11045,7,E,1,6702,7,E,2,3975,7,E,1,2311,6,B,-1,8833,6,B,-1,3215,6,B,4,6095,6,B,5,2559,2,A,4,7824,2,A,2,4008,2,A,-1,6784,2,A,-1,1528,4,D,5,4592,7,E,4,3783,6,B,5,2727,2,A,5,2928,m,40,White,2,3,1,1
176850933,2,2,B,0,25546,8,A,1,3604,3,C,1,5263,8,A,1,2751,2,B,1,1511,3,C,1,1087,8,A,1,1080,3,C,1,1720,2,B,1,831,8,A,1,1183,3,C,1,1712,2,B,1,934,3,C,1,1023,8,A,1,1952,2,B,1,1199,3,C,1,3542,2,B,1,1080,3,C,1,1254,8,A,1,984,2,B,1,783,3,C,1,1607,8,A,1,807,3,C,1,1231,2,B,1,839,8,A,1,999,2,B,1,1319,3,C,1,975,8,A,1,936,2,B,1,967,3,C,1,768,8,A,1,1015,2,B,1,1471,3,C,1,1289,8,A,1,1931,3,C,1,2291,2,B,1,872,8,A,1,1695,2,B,1,1551,3,C,1,1975,8,A,1,1279,3,C,1,712,2,B,1,1304,8,A,1,1336,3,C,1,1248,2,B,1,1727,8,A,1,999,3,C,1,1208,8,A,1,839,2,B,1,1527,8,A,1,1207,3,C,1,863,2,B,1,863,3,C,1,999,2,B,1,2255,8,A,1,983,3,C,1,1336,2,B,1,1623,8,A,1,1056,2,B,1,1800,8,A,1,1816,3,E,-2,9465,3,E,-5,5294,3,E,3,9415,3,E,5,6983,3,E,undefined,2896,7,A,0,7184,7,A,0,2567,7,A,0,3031,7,A,5,5343,4,D,1,8504,4,D,1,3704,4,D,1,1911,4,D,5,2142,1,B,2,7584,1,B,2,3935,1,B,2,2399,1,B,5,2088,3,E,5,5592,7,A,5,2984,4,D,5,2431,1,B,5,2383,f,36,Caucasian,1,4,1,2
476844592,0,6,C,1,3824,4,A,1,1446,1,B,1,2287,6,C,1,8840,4,A,1,2612,6,C,1,3888,1,B,1,1549,4,A,1,1904,1,B,1,2368,6,C,1,1151,4,A,1,2083,1,B,1,1305,6,C,1,893,4,A,1,1205,1,B,1,1829,6,C,1,1306,4,A,1,1771,6,C,1,1154,1,B,1,818,4,A,1,938,1,B,1,907,6,C,1,1214,4,A,1,1152,6,C,1,1582,1,B,1,1633,4,A,1,1109,6,C,1,1426,1,B,1,1406,4,A,1,1395,6,C,1,959,4,A,1,932,1,B,1,1010,4,A,1,871,6,C,1,799,1,B,1,829,6,C,1,1305,1,B,1,1615,4,A,1,1011,6,C,1,1394,1,B,1,1096,4,A,1,2265,1,B,1,1457,4,A,1,914,1,B,1,981,4,A,1,1305,6,C,1,1752,4,A,1,1383,1,B,1,1526,6,C,1,1426,4,A,1,1107,6,C,1,1516,1,B,1,2459,4,A,1,2642,6,C,1,751,1,B,1,658,6,C,1,800,4,A,1,1049,1,B,1,1715,6,C,1,1140,1,B,1,932,4,D,-1,18234,4,D,-1,9625,4,D,-2,14991,4,D,0,8819,4,D,undefined,6974,0,B,-2,9354,0,B,-2,5418,0,B,-2,6455,0,B,2,11667,3,A,-2,10371,3,A,-1,10242,3,A,1,10020,3,A,2,3438,6,E,-1,8160,6,E,-1,8296,6,E,0,6573,6,E,1,4725,4,D,3,18392,0,B,5,3439,3,A,5,2855,6,E,-2,5289,m,30,White,4,2,4,3
184533852,1,7,B,1,48004,3,A,1,6374,7,B,0,1763,3,A,0,2768,7,B,0,18031,3,A,1,3035,8,C,1,4096,3,A,0,6727,7,B,0,4890,8,C,0,2095,3,A,0,1998,8,C,1,1893,7,B,1,3771,3,A,1,1109,8,C,1,1527,7,B,1,1450,8,C,1,998,3,A,1,1509,7,B,1,5713,8,C,1,1273,7,B,1,1559,8,C,1,2253,3,A,1,3763,7,B,1,1094,8,C,1,2521,3,A,1,1181,8,C,1,1363,7,B,1,955,3,A,1,1279,7,B,1,3067,8,C,1,2022,3,A,1,2114,7,B,1,1256,8,C,1,783,3,A,1,1655,7,B,1,1445,8,C,1,870,3,A,1,1215,8,C,1,1087,7,B,1,1437,3,A,0,12556,7,B,1,1503,8,C,1,2121,3,A,1,1062,8,C,1,1303,7,B,1,2833,3,A,1,1134,8,C,1,2237,7,B,1,849,3,A,1,1183,8,C,1,995,3,A,1,1462,7,B,1,2096,3,A,1,1149,8,C,1,1086,7,B,1,716,8,C,1,1470,7,B,1,1077,3,A,1,1638,8,C,1,1095,2,A,2,11189,2,A,0,9554,2,A,-1,7315,2,A,1,14955,2,A,undefined,4659,6,B,-2,5712,6,B,-3,2677,6,B,2,11636,6,B,4,5906,5,E,-1,16061,5,E,-2,4966,5,E,2,3760,5,E,3,2931,0,D,-3,5333,0,D,-3,4852,0,D,3,1982,0,D,4,1753,2,A,2,5679,6,B,2,3585,5,E,2,1500,0,D,2,2553,m,45,Asian or Pacific Islander,6,2,4,3
